Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.30527579220926115,FX.OWN.TOTL.YG.ZS,SG.TIM.UWRK.MA,False
Deposit interest rate (%),"Official exchange rate (LCU per US$, period average)",0.3035909650441077,FR.INR.DPST,PA.NUS.FCRF,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.30355628308323657,FX.OWN.TOTL.60.ZS,SG.DMK.SRCR.FN.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Inflation, consumer prices (annual %)",0.303205493003636,FM.AST.DOMO.ZG.M3,FP.CPI.TOTL.ZG,False
"Borrowers from commercial banks (per 1,000 adults)",Women who were first married by age 15 (% of women ages 20-24),0.3021012332904344,FB.CBK.BRWR.P3,SP.M15.2024.FE.ZS,False
Deposit interest rate (%),"Inflation, consumer prices (annual %)",0.30116223876687326,FR.INR.DPST,FP.CPI.TOTL.ZG,False
Women Business and the Law Index Score (scale 1-100),Women who were first married by age 15 (% of women ages 20-24),0.300650593583016,SG.LAW.INDX,SP.M15.2024.FE.ZS,False
Broad money growth (annual %),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.2976972174719183,FM.LBL.BMNY.ZG,SG.TIM.UWRK.FE,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.29719783421069595,FX.OWN.TOTL.YG.ZS,SG.TIM.UWRK.FE,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.2968088825339014,FX.OWN.TOTL.MA.ZS,SG.TIM.UWRK.FE,False
"Borrowers from commercial banks (per 1,000 adults)",Domestic credit provided by financial sector (% of GDP),0.29639716761562224,FB.CBK.BRWR.P3,FS.AST.DOMS.GD.ZS,False
Claims on private sector (annual growth as % of broad money),"Inflation, GDP deflator: linked series (annual %)",0.2948524896845652,FM.AST.PRVT.ZG.M3,NY.GDP.DEFL.KD.ZG.AD,False
Average transaction cost of sending remittances to a specific country (%),"Depositors with commercial banks (per 1,000 adults)",0.2945495186078279,SI.RMT.COST.IB.ZS,FB.CBK.DPTR.P3,False
Claims on private sector (annual growth as % of broad money),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.294267939925866,FM.AST.PRVT.ZG.M3,SG.TIM.UWRK.MA,False
"Borrowers from commercial banks (per 1,000 adults)",Claims on other sectors of the domestic economy (% of GDP),0.29275055864115845,FB.CBK.BRWR.P3,FS.AST.DOMO.GD.ZS,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.2926514609395924,FM.AST.DOMO.ZG.M3,SG.TIM.UWRK.FE,False
Deposit interest rate (%),"Interest rate spread (lending rate minus deposit rate, %)",0.29155136662183717,FR.INR.DPST,FR.INR.LNDP,False
Bank liquid reserves to bank assets ratio (%),Domestic credit to private sector (% of GDP),0.2907567341139657,FD.RES.LIQU.AS.ZS,FS.AST.PRVT.GD.ZS,False
Broad money growth (annual %),Deposit interest rate (%),0.2905852107397409,FM.LBL.BMNY.ZG,FR.INR.DPST,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.2895843367828453,FX.OWN.TOTL.FE.ZS,SG.DMK.SRCR.FN.ZS,False
Claims on other sectors of the domestic economy (% of GDP),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.2895792746436425,FS.AST.DOMO.GD.ZS,FR.INR.RISK,False
Bank liquid reserves to bank assets ratio (%),Monetary Sector credit to private sector (% GDP),0.2893269105111174,FD.RES.LIQU.AS.ZS,FM.AST.PRVT.GD.ZS,False
Bank liquid reserves to bank assets ratio (%),Domestic credit to private sector by banks (% of GDP),0.28921143199472177,FD.RES.LIQU.AS.ZS,FD.AST.PRVT.GD.ZS,False
Claims on other sectors of the domestic economy (% of GDP),"Inflation, consumer prices (annual %)",0.28769494295494397,FS.AST.DOMO.GD.ZS,FP.CPI.TOTL.ZG,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.2854696451813591,FX.OWN.TOTL.PL.ZS,SG.DMK.ALLD.FN.ZS,False
Broad money growth (annual %),Real interest rate (%),0.28485140503531226,FM.LBL.BMNY.ZG,FR.INR.RINR,False
Domestic credit provided by financial sector (% of GDP),"Inflation, consumer prices (annual %)",0.2838452767901232,FS.AST.DOMS.GD.ZS,FP.CPI.TOTL.ZG,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.28363793213561606,FX.OWN.TOTL.MA.ZS,FR.INR.RISK,False
Net domestic credit (current LCU),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.28229979443558156,FM.AST.DOMS.CN,SG.TIM.UWRK.MA,False
Broad money (current LCU),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.2819032338034355,FM.LBL.BMNY.CN,SG.TIM.UWRK.MA,False
Claims on private sector (annual growth as % of broad money),"Inflation, GDP deflator (annual %)",0.2809055587648814,FM.AST.PRVT.ZG.M3,NY.GDP.DEFL.KD.ZG,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.2807529733985627,FX.OWN.TOTL.ZS,FR.INR.RISK,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.2801353493267779,FX.OWN.TOTL.60.ZS,FR.INR.RISK,False
Bank nonperforming loans to total gross loans (%),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.28011706376469336,FB.AST.NPER.ZS,SG.DMK.SRCR.FN.ZS,False
Proportion of seats held by women in national parliaments (%),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.27944862538362175,SG.GEN.PARL.ZS,SG.TIM.UWRK.MA,False
DEC alternative conversion factor (LCU per US$),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.27845627272838774,PA.NUS.ATLS,SG.TIM.UWRK.FE,False
Deposit interest rate (%),Monetary Sector credit to private sector (% GDP),0.27841285646488984,FR.INR.DPST,FM.AST.PRVT.GD.ZS,False
Deposit interest rate (%),Domestic credit to private sector by banks (% of GDP),0.2776299790336498,FR.INR.DPST,FD.AST.PRVT.GD.ZS,False
"Official exchange rate (LCU per US$, period average)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.27743441564732296,PA.NUS.FCRF,SG.TIM.UWRK.FE,False
Domestic credit to private sector by banks (% of GDP),"Interest rate spread (lending rate minus deposit rate, %)",0.27718718477858456,FD.AST.PRVT.GD.ZS,FR.INR.LNDP,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.27696664754728795,FX.OWN.TOTL.YG.ZS,FR.INR.RISK,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.2756483334730727,FX.OWN.TOTL.SO.ZS,SG.DMK.SRCR.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.2756441632823337,FX.OWN.TOTL.SO.ZS,SG.TIM.UWRK.MA,False
"Interest rate spread (lending rate minus deposit rate, %)",Monetary Sector credit to private sector (% GDP),0.2751853601222338,FR.INR.LNDP,FM.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.27436579360282515,FX.OWN.TOTL.MA.ZS,SG.TIM.UWRK.MA,False
Claims on other sectors of the domestic economy (% of GDP),Wholesale price index (2010 = 100),0.2739343722236926,FS.AST.DOMO.GD.ZS,FP.WPI.TOTL,False
Average transaction cost of sending remittances from a specific country (%),Broad money growth (annual %),0.27368276260072694,SI.RMT.COST.OB.ZS,FM.LBL.BMNY.ZG,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.2736338716105925,FX.OWN.TOTL.OL.ZS,FR.INR.RISK,False
Claims on private sector (annual growth as % of broad money),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.2734226909670239,FM.AST.PRVT.ZG.M3,SG.DMK.SRCR.FN.ZS,False
Broad money (% of GDP),Deposit interest rate (%),0.27329183020788533,FM.LBL.BMNY.GD.ZS,FR.INR.DPST,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.27188929552503066,FX.OWN.TOTL.FE.ZS,FR.INR.RISK,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Proportion of seats held by women in national parliaments (%),0.27065859237276363,FX.OWN.TOTL.PL.ZS,SG.GEN.PARL.ZS,False
Deposit interest rate (%),Domestic credit to private sector (% of GDP),0.27049477088507007,FR.INR.DPST,FS.AST.PRVT.GD.ZS,False
"Official exchange rate (LCU per US$, period average)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.26946961364402333,PA.NUS.FCRF,SG.TIM.UWRK.MA,False
Net foreign assets (current LCU),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.26917050258361636,FM.AST.NFRG.CN,SG.TIM.UWRK.MA,False
Women Business and the Law Index Score (scale 1-100),Women who were first married by age 18 (% of women ages 20-24),0.2683518915634708,SG.LAW.INDX,SP.M18.2024.FE.ZS,False
"Inflation, GDP deflator: linked series (annual %)","Interest rate spread (lending rate minus deposit rate, %)",0.26570781440395785,NY.GDP.DEFL.KD.ZG.AD,FR.INR.LNDP,False
"Inflation, GDP deflator (annual %)","Interest rate spread (lending rate minus deposit rate, %)",0.26519849733058765,NY.GDP.DEFL.KD.ZG,FR.INR.LNDP,False
Domestic credit provided by financial sector (% of GDP),"Inflation, GDP deflator: linked series (annual %)",0.2642237908446513,FS.AST.DOMS.GD.ZS,NY.GDP.DEFL.KD.ZG.AD,False
Bank capital to assets ratio (%),Women who were first married by age 15 (% of women ages 20-24),0.26378434945220347,FB.BNK.CAPA.ZS,SP.M15.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Interest rate spread (lending rate minus deposit rate, %)",0.2628772079501712,FX.OWN.TOTL.MA.ZS,FR.INR.LNDP,False
Domestic credit to private sector (% of GDP),"Interest rate spread (lending rate minus deposit rate, %)",0.26231831912487374,FS.AST.PRVT.GD.ZS,FR.INR.LNDP,False
Bank nonperforming loans to total gross loans (%),Broad money (% of GDP),0.26187243750971595,FB.AST.NPER.ZS,FM.LBL.BMNY.GD.ZS,False
DEC alternative conversion factor (LCU per US$),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.26120044379748564,PA.NUS.ATLS,SG.TIM.UWRK.MA,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.26038663455498623,FX.OWN.TOTL.SO.ZS,FR.INR.RISK,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Interest rate spread (lending rate minus deposit rate, %)",0.2599383972800459,FX.OWN.TOTL.SO.ZS,FR.INR.LNDP,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Interest rate spread (lending rate minus deposit rate, %)",0.2598495141863771,FX.OWN.TOTL.OL.ZS,FR.INR.LNDP,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Interest rate spread (lending rate minus deposit rate, %)",0.25938859028158007,FX.OWN.TOTL.ZS,FR.INR.LNDP,False
Domestic credit to private sector (% of GDP),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.2589545708340131,FS.AST.PRVT.GD.ZS,SG.TIM.UWRK.MA,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.2556670456469715,FX.OWN.TOTL.40.ZS,FR.INR.RISK,False
Average transaction cost of sending remittances to a specific country (%),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.25496791665346774,SI.RMT.COST.IB.ZS,SG.DMK.SRCR.FN.ZS,False
Deposit interest rate (%),"Risk premium on lending (lending rate minus treasury bill rate, %)",0.25100720182489,FR.INR.DPST,FR.INR.RISK,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),Deposit interest rate (%),0.2505945682816204,FM.AST.DOMO.ZG.M3,FR.INR.DPST,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Interest rate spread (lending rate minus deposit rate, %)",0.2500864303733263,FX.OWN.TOTL.40.ZS,FR.INR.LNDP,False
