Indicator1,Indicator2,Absolute_Correlation,Indicator1_Code,Indicator2_Code,Is_Highly_Correlated
"Borrowers from commercial banks (per 1,000 adults)",Domestic credit provided by financial sector (% of GDP),0.10744776966643856,FB.CBK.BRWR.P3,FS.AST.DOMS.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.10744529030070853,FX.OWN.TOTL.40.ZS,SG.TIM.UWRK.MA,False
Claims on private sector (annual growth as % of broad money),Domestic credit provided by financial sector (% of GDP),0.10740754699040934,FM.AST.PRVT.ZG.M3,FS.AST.DOMS.GD.ZS,False
Bank capital to assets ratio (%),Domestic credit to private sector by banks (% of GDP),0.1074050102422961,FB.BNK.CAPA.ZS,FD.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.10734396520874254,FX.OWN.TOTL.60.ZS,SG.TIM.UWRK.MA,False
Broad money growth (annual %),Wholesale price index (2010 = 100),0.10703240202165237,FM.LBL.BMNY.ZG,FP.WPI.TOTL,False
Bank capital to assets ratio (%),Monetary Sector credit to private sector (% GDP),0.1066769328079693,FB.BNK.CAPA.ZS,FM.AST.PRVT.GD.ZS,False
Broad money to total reserves ratio,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.10646220639762298,FM.LBL.BMNY.IR.ZS,FX.OWN.TOTL.SO.ZS,False
"Claims on central government, etc. (% GDP)","Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",0.10645290065307303,FS.AST.CGOV.GD.ZS,FX.OWN.TOTL.SO.ZS,False
Domestic credit to private sector by banks (% of GDP),"Interest rate spread (lending rate minus deposit rate, %)",0.10627280444279341,FD.AST.PRVT.GD.ZS,FR.INR.LNDP,False
"Depositors with commercial banks (per 1,000 adults)",Wholesale price index (2010 = 100),0.1062034876141617,FB.CBK.DPTR.P3,FP.WPI.TOTL,False
Monetary Sector credit to private sector (% GDP),"Interest rate spread (lending rate minus deposit rate, %)",0.10575841080760927,FM.AST.PRVT.GD.ZS,FR.INR.LNDP,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",Women who were first married by age 15 (% of women ages 20-24),0.10572631726929532,FX.OWN.TOTL.MA.ZS,SP.M15.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.10559583467371114,FX.OWN.TOTL.OL.ZS,SG.TIM.UWRK.MA,False
"Borrowers from commercial banks (per 1,000 adults)",Broad money growth (annual %),0.10548901078755682,FB.CBK.BRWR.P3,FM.LBL.BMNY.ZG,False
Domestic credit provided by financial sector (% of GDP),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.10534488652667087,FS.AST.DOMS.GD.ZS,SG.TIM.UWRK.MA,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",Women who were first married by age 15 (% of women ages 20-24),0.10512112873314261,FX.OWN.TOTL.OL.ZS,SP.M15.2024.FE.ZS,False
"Borrowers from commercial banks (per 1,000 adults)",Women who were first married by age 15 (% of women ages 20-24),0.10507839917208198,FB.CBK.BRWR.P3,SP.M15.2024.FE.ZS,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Women who were first married by age 15 (% of women ages 20-24),0.10493996651198942,DT.TDS.DPPF.XP.ZS,SP.M15.2024.FE.ZS,False
"Commercial bank branches (per 100,000 adults)","Interest rate spread (lending rate minus deposit rate, %)",0.10462672700691576,FB.CBK.BRCH.P5,FR.INR.LNDP,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Women who were first married by age 15 (% of women ages 20-24),0.10457847660358817,FX.OWN.TOTL.ZS,SP.M15.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.1042914814042128,FX.OWN.TOTL.MA.ZS,SG.TIM.UWRK.MA,False
Average transaction cost of sending remittances to a specific country (%),Women who were first married by age 18 (% of women ages 20-24),0.10427454292848745,SI.RMT.COST.IB.ZS,SP.M18.2024.FE.ZS,False
Claims on private sector (annual growth as % of broad money),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.10394474800268703,FM.AST.PRVT.ZG.M3,SG.DMK.SRCR.FN.ZS,False
Domestic credit to private sector by banks (% of GDP),Bank liquid reserves to bank assets ratio (%),0.10389515956312136,FD.AST.PRVT.GD.ZS,FD.RES.LIQU.AS.ZS,False
Bank nonperforming loans to total gross loans (%),"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",0.10376941348455879,FB.AST.NPER.ZS,SG.DMK.SRCR.FN.ZS,False
Bank liquid reserves to bank assets ratio (%),Monetary Sector credit to private sector (% GDP),0.1037118327270918,FD.RES.LIQU.AS.ZS,FM.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.103007380205178,FX.OWN.TOTL.SO.ZS,SG.TIM.UWRK.FE,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",Women who were first married by age 15 (% of women ages 20-24),0.10296958747062412,FX.OWN.TOTL.60.ZS,SP.M15.2024.FE.ZS,False
"Borrowers from commercial banks (per 1,000 adults)",DEC alternative conversion factor (LCU per US$),0.10268050785633391,FB.CBK.BRWR.P3,PA.NUS.ATLS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.10244407961909031,FX.OWN.TOTL.FE.ZS,SG.TIM.UWRK.FE,False
"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.10226590985702971,FX.OWN.TOTL.60.ZS,SG.TIM.UWRK.FE,False
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Deposit interest rate (%),0.1021558870485101,DT.TDS.DPPF.XP.ZS,FR.INR.DPST,False
"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.10197529150840381,FX.OWN.TOTL.SO.ZS,SG.TIM.UWRK.MA,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Inflation, GDP deflator (annual %)",0.10191868358724238,FM.AST.DOMO.ZG.M3,NY.GDP.DEFL.KD.ZG,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.10156826174471208,FX.OWN.TOTL.40.ZS,SG.TIM.UWRK.FE,False
Domestic credit provided by financial sector (% of GDP),Women who were first married by age 18 (% of women ages 20-24),0.1012938675721873,FS.AST.DOMS.GD.ZS,SP.M18.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Women who were first married by age 15 (% of women ages 20-24),0.10129273717493309,FX.OWN.TOTL.FE.ZS,SP.M15.2024.FE.ZS,False
Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.1006777584298325,FX.OWN.TOTL.ZS,SG.TIM.UWRK.FE,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.10035247842929161,FX.OWN.TOTL.PL.ZS,SG.TIM.UWRK.MA,False
Claims on central government (annual growth as % of broad money),Real interest rate (%),0.10030483567130097,FM.AST.CGOV.ZG.M3,FR.INR.RINR,False
Claims on central government (annual growth as % of broad money),"Claims on central government, etc. (% GDP)",0.09977783600879593,FM.AST.CGOV.ZG.M3,FS.AST.CGOV.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.09955354205531615,FX.OWN.TOTL.OL.ZS,SG.TIM.UWRK.FE,False
Claims on private sector (annual growth as % of broad money),"Inflation, GDP deflator: linked series (annual %)",0.09946412869409728,FM.AST.PRVT.ZG.M3,NY.GDP.DEFL.KD.ZG.AD,False
"Automated teller machines (ATMs) (per 100,000 adults)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.09919975980782011,FB.ATM.TOTL.P5,SG.DMK.ALLD.FN.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",Average transaction cost of sending remittances to a specific country (%),0.09916050085774564,FX.OWN.TOTL.FE.ZS,SI.RMT.COST.IB.ZS,False
Bank nonperforming loans to total gross loans (%),"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",0.09901625427529627,FB.AST.NPER.ZS,SG.TIM.UWRK.MA,False
Claims on private sector (annual growth as % of broad money),"Inflation, GDP deflator (annual %)",0.09857713531894409,FM.AST.PRVT.ZG.M3,NY.GDP.DEFL.KD.ZG,False
"Claims on central government, etc. (% GDP)",Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),0.09855469768425003,FS.AST.CGOV.GD.ZS,FX.OWN.TOTL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.09846710384400063,FX.OWN.TOTL.YG.ZS,SG.TIM.UWRK.FE,False
Net domestic credit (current LCU),"Interest rate spread (lending rate minus deposit rate, %)",0.09822561395356179,FM.AST.DOMS.CN,FR.INR.LNDP,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.09819088940207026,FX.OWN.TOTL.PL.ZS,SG.TIM.UWRK.FE,False
DEC alternative conversion factor (LCU per US$),Women Business and the Law Index Score (scale 1-100),0.09813945272627918,PA.NUS.ATLS,SG.LAW.INDX,False
Domestic credit to private sector by banks (% of GDP),Average transaction cost of sending remittances to a specific country (%),0.09807369533403708,FD.AST.PRVT.GD.ZS,SI.RMT.COST.IB.ZS,False
Broad money (current LCU),"Interest rate spread (lending rate minus deposit rate, %)",0.09782095098776905,FM.LBL.BMNY.CN,FR.INR.LNDP,False
Broad money growth (annual %),Consumer price index (2010 = 100),0.09771652784860771,FM.LBL.BMNY.ZG,FP.CPI.TOTL,False
Claims on other sectors of the domestic economy (annual growth as % of broad money),"Inflation, GDP deflator: linked series (annual %)",0.09753028875876785,FM.AST.DOMO.ZG.M3,NY.GDP.DEFL.KD.ZG.AD,False
"Claims on central government, etc. (% GDP)","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",0.09715170470729961,FS.AST.CGOV.GD.ZS,FX.OWN.TOTL.OL.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Women who were first married by age 15 (% of women ages 20-24),0.0971343587187537,FX.OWN.TOTL.YG.ZS,SP.M15.2024.FE.ZS,False
"Depositors with commercial banks (per 1,000 adults)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.09706437757883621,FB.CBK.DPTR.P3,SG.DMK.ALLD.FN.ZS,False
Monetary Sector credit to private sector (% GDP),Average transaction cost of sending remittances to a specific country (%),0.09701571320776577,FM.AST.PRVT.GD.ZS,SI.RMT.COST.IB.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",0.09699756868976486,FX.OWN.TOTL.MA.ZS,SG.TIM.UWRK.FE,False
"Inflation, consumer prices (annual %)",Women Business and the Law Index Score (scale 1-100),0.09680160234888359,FP.CPI.TOTL.ZG,SG.LAW.INDX,False
Lending interest rate (%),Domestic credit to private sector (% of GDP),0.09591859165478252,FR.INR.LEND,FS.AST.PRVT.GD.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",Women who were first married by age 15 (% of women ages 20-24),0.0955144814597589,FX.OWN.TOTL.PL.ZS,SP.M15.2024.FE.ZS,False
Claims on private sector (annual growth as % of broad money),Wholesale price index (2010 = 100),0.09518488830712928,FM.AST.PRVT.ZG.M3,FP.WPI.TOTL,False
"Borrowers from commercial banks (per 1,000 adults)","Risk premium on lending (lending rate minus treasury bill rate, %)",0.09499409340529359,FB.CBK.BRWR.P3,FR.INR.RISK,False
Broad money growth (annual %),Women who were first married by age 18 (% of women ages 20-24),0.09439568494470417,FM.LBL.BMNY.ZG,SP.M18.2024.FE.ZS,False
"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",Women who were first married by age 15 (% of women ages 20-24),0.09429781758053879,FX.OWN.TOTL.40.ZS,SP.M15.2024.FE.ZS,False
Deposit interest rate (%),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",0.09403803787949895,FR.INR.DPST,SG.DMK.ALLD.FN.ZS,False
"Depositors with commercial banks (per 1,000 adults)",Broad money (current LCU),0.09397561670332152,FB.CBK.DPTR.P3,FM.LBL.BMNY.CN,False
